user,job,label
"Backend Developer Node.js, Java, PHP Goal-oriented Backend Developer with expertise in Node.js, Java, PHP.","Marketing Manager Marketing Activities,Digital Marketing,Marketing Strategy,Brand Marketing,Digital Advertising,Marketing Budget,Digital Campaigns,Marketing Campaigns",0
"Backend Developer Node.js, Java, PHP Goal-oriented Backend Developer with expertise in Node.js, Java, PHP.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer Node.js, Java, PHP Goal-oriented Backend Developer with expertise in Node.js, Java, PHP.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
"Backend Developer Node.js, Django, Java Backend Developer specialized in Cloud Computing, with a focus on creating impactful solutions.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer Node.js, Django, Java Backend Developer specialized in Cloud Computing, with a focus on creating impactful solutions.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer Node.js, Django, Java Backend Developer specialized in Cloud Computing, with a focus on creating impactful solutions.","Marketing Executive Promotional Campaigns,Retail Marketing,Marketing Collaterals,Digital Campaigns,Branding,Campaigns,Retail,Digital",0
"Backend Developer Node.js, Django, Java Backend Developer specialized in Cloud Computing, with a focus on creating impactful solutions.","Marketing Executive Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns",0
"Backend Developer Node.js, Django, Java Backend Developer specialized in Cloud Computing, with a focus on creating impactful solutions.","Marketing Manager Marketing Activities,Digital Marketing,Marketing Strategy,Brand Marketing,Digital Advertising,Marketing Budget,Digital Campaigns,Marketing Campaigns",0
"Backend Developer RESTful APIs, MongoDB, Flask Backend Developer with solid background in RESTful APIs, MongoDB, Flask and extensive experience in Machine Learning.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer RESTful APIs, MongoDB, Flask Backend Developer with solid background in RESTful APIs, MongoDB, Flask and extensive experience in Machine Learning.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
"Backend Developer RESTful APIs, MongoDB, Flask Backend Developer with solid background in RESTful APIs, MongoDB, Flask and extensive experience in Machine Learning.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
"Backend Developer RESTful APIs, MongoDB, Flask Backend Developer with solid background in RESTful APIs, MongoDB, Flask and extensive experience in Machine Learning.","Executive Marketing Communication Skills,Presentation Skills,Corporate Communication,Public Speaking,Marketing,Corporate,Presentation,Public",0
"Backend Developer RESTful APIs, MongoDB, Flask Backend Developer with solid background in RESTful APIs, MongoDB, Flask and extensive experience in Machine Learning.","Marketing Manager , Marketing Executive Good Communication Skills,Good Computer Knowledge,Hindi Speaking,English Language,English,Hindi,Languages,Marketing management",0
"Backend Developer Ruby, RESTful APIs, SQL Goal-oriented Backend Developer with expertise in Ruby, RESTful APIs, SQL.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer Ruby, RESTful APIs, SQL Goal-oriented Backend Developer with expertise in Ruby, RESTful APIs, SQL.","Marketing Manager , Marketing Executive Good Communication Skills,Good Computer Knowledge,Hindi Speaking,English Language,English,Hindi,Languages,Marketing management",0
"Backend Developer Ruby, RESTful APIs, SQL Goal-oriented Backend Developer with expertise in Ruby, RESTful APIs, SQL.","Marketing Executive Brand Promotion,Marketing Campaigns,Digital Marketing,Market Research And Analysis,Event Marketing,Event Management,Digital,Campaigns",0
"Backend Developer Ruby, RESTful APIs, SQL Goal-oriented Backend Developer with expertise in Ruby, RESTful APIs, SQL.","Executive Marketing Communication Skills,Presentation Skills,Corporate Communication,Public Speaking,Marketing,Corporate,Presentation,Public",0
"Backend Developer Ruby, RESTful APIs, SQL Goal-oriented Backend Developer with expertise in Ruby, RESTful APIs, SQL.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
"Backend Developer RESTful APIs, MongoDB, Django Highly skilled Backend Developer committed to excellence in RESTful APIs, MongoDB, Django.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer RESTful APIs, MongoDB, Django Highly skilled Backend Developer committed to excellence in RESTful APIs, MongoDB, Django.","Marketing Executive Promotional Campaigns,Retail Marketing,Marketing Collaterals,Digital Campaigns,Branding,Campaigns,Retail,Digital",0
"Backend Developer RESTful APIs, MongoDB, Django Highly skilled Backend Developer committed to excellence in RESTful APIs, MongoDB, Django.","Marketing Executive Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns",0
"Backend Developer RESTful APIs, MongoDB, Django Highly skilled Backend Developer committed to excellence in RESTful APIs, MongoDB, Django.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer RESTful APIs, MongoDB, Django Highly skilled Backend Developer committed to excellence in RESTful APIs, MongoDB, Django.","Marketing Executive Brand Promotion,Marketing Campaigns,Digital Marketing,Market Research And Analysis,Event Marketing,Event Management,Digital,Campaigns",0
"Backend Developer Python, RESTful APIs, SQL An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer Python, RESTful APIs, SQL An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
"Backend Developer Python, RESTful APIs, SQL An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Marketing Executive Brand Promotion,Marketing Campaigns,Digital Marketing,Market Research And Analysis,Event Marketing,Event Management,Digital,Campaigns",0
"Backend Developer Python, RESTful APIs, SQL An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Marketing Executive Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns",0
"Backend Developer Python, RESTful APIs, SQL An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer Django, Ruby, Flask Dedicated professional with strong expertise in Django, Ruby, Flask and a passion for NLP.","Marketing Executive For Buddha Cancer Blood Centre Marketing Strategy,Communication Skills,Social Media Proficiency,Team Collaboration,Event Management,Community Engagement,Engagement,Team",0
"Backend Developer Django, Ruby, Flask Dedicated professional with strong expertise in Django, Ruby, Flask and a passion for NLP.","Marketing Executive Communication Skills,Real Estate,Presentable,Enquiry Management,Property Sales,Convincing Power,Real Estate Sales,Marketing",0
"Backend Developer Django, Ruby, Flask Dedicated professional with strong expertise in Django, Ruby, Flask and a passion for NLP.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
"Backend Developer Django, Ruby, Flask Dedicated professional with strong expertise in Django, Ruby, Flask and a passion for NLP.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer Django, Ruby, Flask Dedicated professional with strong expertise in Django, Ruby, Flask and a passion for NLP.","Executive Marketing Communication Skills,Presentation Skills,Corporate Communication,Public Speaking,Marketing,Corporate,Presentation,Public",0
"Backend Developer Java, Flask, SQL Goal-oriented Backend Developer with expertise in Java, Flask, SQL.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer Java, Flask, SQL Goal-oriented Backend Developer with expertise in Java, Flask, SQL.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
"Backend Developer Java, Flask, SQL Goal-oriented Backend Developer with expertise in Java, Flask, SQL.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer Java, Flask, SQL Goal-oriented Backend Developer with expertise in Java, Flask, SQL.","Marketing Executive Promotional Campaigns,Retail Marketing,Marketing Collaterals,Digital Campaigns,Branding,Campaigns,Retail,Digital",0
"Backend Developer Java, Flask, SQL Goal-oriented Backend Developer with expertise in Java, Flask, SQL.","Marketing Executive Brand Promotion,Marketing Campaigns,Digital Marketing,Market Research And Analysis,Event Marketing,Event Management,Digital,Campaigns",0
"Backend Developer Django, PHP, SQL Highly skilled Backend Developer committed to excellence in Django, PHP, SQL.","Marketing Executive Promotional Campaigns,Retail Marketing,Marketing Collaterals,Digital Campaigns,Branding,Campaigns,Retail,Digital",0
"Backend Developer Django, PHP, SQL Highly skilled Backend Developer committed to excellence in Django, PHP, SQL.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer Django, PHP, SQL Highly skilled Backend Developer committed to excellence in Django, PHP, SQL.","Marketing Executive Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns",0
"Backend Developer Django, PHP, SQL Highly skilled Backend Developer committed to excellence in Django, PHP, SQL.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer Django, PHP, SQL Highly skilled Backend Developer committed to excellence in Django, PHP, SQL.","Marketing Executive Brand Promotion,Marketing Campaigns,Digital Marketing,Market Research And Analysis,Event Marketing,Event Management,Digital,Campaigns",0
"Backend Developer RESTful APIs, Ruby, Flask Dedicated professional with strong expertise in RESTful APIs, Ruby, Flask and a passion for Web Development.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer RESTful APIs, Ruby, Flask Dedicated professional with strong expertise in RESTful APIs, Ruby, Flask and a passion for Web Development.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
"Backend Developer RESTful APIs, Ruby, Flask Dedicated professional with strong expertise in RESTful APIs, Ruby, Flask and a passion for Web Development.","Marketing Manager Marketing Activities,Digital Marketing,Marketing Strategy,Brand Marketing,Digital Advertising,Marketing Budget,Digital Campaigns,Marketing Campaigns",0
"Backend Developer RESTful APIs, Ruby, Flask Dedicated professional with strong expertise in RESTful APIs, Ruby, Flask and a passion for Web Development.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
"Backend Developer RESTful APIs, Ruby, Flask Dedicated professional with strong expertise in RESTful APIs, Ruby, Flask and a passion for Web Development.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer PHP, Django, Java A self-motivated Backend Developer who enjoys problem-solving and innovation.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer PHP, Django, Java A self-motivated Backend Developer who enjoys problem-solving and innovation.","Marketing Executive Promotional Campaigns,Retail Marketing,Marketing Collaterals,Digital Campaigns,Branding,Campaigns,Retail,Digital",0
"Backend Developer PHP, Django, Java A self-motivated Backend Developer who enjoys problem-solving and innovation.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer PHP, Django, Java A self-motivated Backend Developer who enjoys problem-solving and innovation.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
"Backend Developer PHP, Django, Java A self-motivated Backend Developer who enjoys problem-solving and innovation.","Marketing Executive Brand Promotion,Marketing Campaigns,Digital Marketing,Market Research And Analysis,Event Marketing,Event Management,Digital,Campaigns",0
"Backend Developer Flask, Python, MongoDB Goal-oriented Backend Developer with expertise in Flask, Python, MongoDB.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer Flask, Python, MongoDB Goal-oriented Backend Developer with expertise in Flask, Python, MongoDB.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer Flask, Python, MongoDB Goal-oriented Backend Developer with expertise in Flask, Python, MongoDB.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
"Backend Developer Flask, Python, MongoDB Goal-oriented Backend Developer with expertise in Flask, Python, MongoDB.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
"Backend Developer Flask, Python, MongoDB Goal-oriented Backend Developer with expertise in Flask, Python, MongoDB.","Marketing Executive Communication Skills,Real Estate,Presentable,Enquiry Management,Property Sales,Convincing Power,Real Estate Sales,Marketing",0
"Backend Developer RESTful APIs, Django, Node.js Highly skilled Backend Developer committed to excellence in RESTful APIs, Django, Node.js.","Marketing Executive Promotional Campaigns,Retail Marketing,Marketing Collaterals,Digital Campaigns,Branding,Campaigns,Retail,Digital",0
"Backend Developer RESTful APIs, Django, Node.js Highly skilled Backend Developer committed to excellence in RESTful APIs, Django, Node.js.","Marketing Manager Marketing Activities,Digital Marketing,Marketing Strategy,Brand Marketing,Digital Advertising,Marketing Budget,Digital Campaigns,Marketing Campaigns",0
"Backend Developer RESTful APIs, Django, Node.js Highly skilled Backend Developer committed to excellence in RESTful APIs, Django, Node.js.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer RESTful APIs, Django, Node.js Highly skilled Backend Developer committed to excellence in RESTful APIs, Django, Node.js.","Marketing Executive Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns",0
"Backend Developer RESTful APIs, Django, Node.js Highly skilled Backend Developer committed to excellence in RESTful APIs, Django, Node.js.","Marketing Executive Brand Promotion,Marketing Campaigns,Digital Marketing,Market Research And Analysis,Event Marketing,Event Management,Digital,Campaigns",0
"Backend Developer Django, Flask, SQL, MongoDB An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer Django, Flask, SQL, MongoDB An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer Django, Flask, SQL, MongoDB An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Marketing Executive Communication Skills,Real Estate,Presentable,Enquiry Management,Property Sales,Convincing Power,Real Estate Sales,Marketing",0
"Backend Developer Django, Flask, SQL, MongoDB An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Executive Marketing Communication Skills,Presentation Skills,Corporate Communication,Public Speaking,Marketing,Corporate,Presentation,Public",0
"Backend Developer Django, Flask, SQL, MongoDB An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
"Backend Developer Ruby, Python, SQL, Flask An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer Ruby, Python, SQL, Flask An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Executive Marketing Communication Skills,Presentation Skills,Corporate Communication,Public Speaking,Marketing,Corporate,Presentation,Public",0
"Backend Developer Ruby, Python, SQL, Flask An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer Ruby, Python, SQL, Flask An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
"Backend Developer Ruby, Python, SQL, Flask An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
"Backend Developer Java, SQL, Node.js, Flask Dedicated professional with strong expertise in Java, SQL, Node.js, Flask and a passion for Machine Learning.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer Java, SQL, Node.js, Flask Dedicated professional with strong expertise in Java, SQL, Node.js, Flask and a passion for Machine Learning.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
"Backend Developer Java, SQL, Node.js, Flask Dedicated professional with strong expertise in Java, SQL, Node.js, Flask and a passion for Machine Learning.","Marketing Executive Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns",0
"Backend Developer Java, SQL, Node.js, Flask Dedicated professional with strong expertise in Java, SQL, Node.js, Flask and a passion for Machine Learning.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
"Backend Developer Java, SQL, Node.js, Flask Dedicated professional with strong expertise in Java, SQL, Node.js, Flask and a passion for Machine Learning.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer PHP, Django, SQL, Python Backend Developer with solid background in PHP, Django, SQL, Python and extensive experience in Cloud Computing.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer PHP, Django, SQL, Python Backend Developer with solid background in PHP, Django, SQL, Python and extensive experience in Cloud Computing.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer PHP, Django, SQL, Python Backend Developer with solid background in PHP, Django, SQL, Python and extensive experience in Cloud Computing.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
"Backend Developer PHP, Django, SQL, Python Backend Developer with solid background in PHP, Django, SQL, Python and extensive experience in Cloud Computing.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
"Backend Developer PHP, Django, SQL, Python Backend Developer with solid background in PHP, Django, SQL, Python and extensive experience in Cloud Computing.","Branding And Marketing Executive Btl,Promotions,Brand Management,Brand Communication,Marketing Communication,Brand Strategy,Brand,Management",0
"Backend Developer SQL, MongoDB, PHP, Node.js Dedicated professional with strong expertise in SQL, MongoDB, PHP, Node.js and a passion for Embedded Systems.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer SQL, MongoDB, PHP, Node.js Dedicated professional with strong expertise in SQL, MongoDB, PHP, Node.js and a passion for Embedded Systems.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
"Backend Developer SQL, MongoDB, PHP, Node.js Dedicated professional with strong expertise in SQL, MongoDB, PHP, Node.js and a passion for Embedded Systems.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer SQL, MongoDB, PHP, Node.js Dedicated professional with strong expertise in SQL, MongoDB, PHP, Node.js and a passion for Embedded Systems.","Marketing Executive Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns",0
"Backend Developer SQL, MongoDB, PHP, Node.js Dedicated professional with strong expertise in SQL, MongoDB, PHP, Node.js and a passion for Embedded Systems.","Marketing Executive Promotional Campaigns,Retail Marketing,Marketing Collaterals,Digital Campaigns,Branding,Campaigns,Retail,Digital",0
"Backend Developer Node.js, SQL, Java, Django Experienced Backend Developer with a proven track record in delivering high-quality solutions.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer Node.js, SQL, Java, Django Experienced Backend Developer with a proven track record in delivering high-quality solutions.","Marketing Executive Promotional Campaigns,Retail Marketing,Marketing Collaterals,Digital Campaigns,Branding,Campaigns,Retail,Digital",0
"Backend Developer Node.js, SQL, Java, Django Experienced Backend Developer with a proven track record in delivering high-quality solutions.","Marketing Executive Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns",0
"Backend Developer Node.js, SQL, Java, Django Experienced Backend Developer with a proven track record in delivering high-quality solutions.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer Node.js, SQL, Java, Django Experienced Backend Developer with a proven track record in delivering high-quality solutions.","Marketing Manager Marketing Activities,Digital Marketing,Marketing Strategy,Brand Marketing,Digital Advertising,Marketing Budget,Digital Campaigns,Marketing Campaigns",0
"Backend Developer PHP, Node.js, Ruby, RESTful APIs Creative Backend Developer who leverages PHP, Node.js, Ruby, RESTful APIs to produce effective results.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer PHP, Node.js, Ruby, RESTful APIs Creative Backend Developer who leverages PHP, Node.js, Ruby, RESTful APIs to produce effective results.","Marketing Manager Marketing Activities,Digital Marketing,Marketing Strategy,Brand Marketing,Digital Advertising,Marketing Budget,Digital Campaigns,Marketing Campaigns",0
"Backend Developer PHP, Node.js, Ruby, RESTful APIs Creative Backend Developer who leverages PHP, Node.js, Ruby, RESTful APIs to produce effective results.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer PHP, Node.js, Ruby, RESTful APIs Creative Backend Developer who leverages PHP, Node.js, Ruby, RESTful APIs to produce effective results.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
"Backend Developer PHP, Node.js, Ruby, RESTful APIs Creative Backend Developer who leverages PHP, Node.js, Ruby, RESTful APIs to produce effective results.","Executive Marketing Communication Skills,Presentation Skills,Corporate Communication,Public Speaking,Marketing,Corporate,Presentation,Public",0
"Backend Developer PHP, Flask, MongoDB, Node.js Dedicated professional with strong expertise in PHP, Flask, MongoDB, Node.js and a passion for Machine Learning.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
"Backend Developer PHP, Flask, MongoDB, Node.js Dedicated professional with strong expertise in PHP, Flask, MongoDB, Node.js and a passion for Machine Learning.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
"Backend Developer PHP, Flask, MongoDB, Node.js Dedicated professional with strong expertise in PHP, Flask, MongoDB, Node.js and a passion for Machine Learning.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
"Backend Developer PHP, Flask, MongoDB, Node.js Dedicated professional with strong expertise in PHP, Flask, MongoDB, Node.js and a passion for Machine Learning.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
"Backend Developer PHP, Flask, MongoDB, Node.js Dedicated professional with strong expertise in PHP, Flask, MongoDB, Node.js and a passion for Machine Learning.","Marketing Executive Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns",0
